"","name_textgrid_file","label","start_time","end_time","duration","previousLabel","followingLabel","mean_F0(Hz)","min_F0(Hz)","max_F0(Hz)","std_dev_F0(Hz)","mean_F1(Hz)","min_F1(Hz)","max_F1(Hz)","std_dev_F1(Hz)","mean_F2(Hz)","min_F2(Hz)","max_F2(Hz)","std_dev_F2(Hz)","mean_HNR(dB)","min_HNR(dB)","max_HNR(dB)","std_dev_HNR(dB)","syll","previous_syll","next_syll","word","previous_word","next_word","pos_dismo","previous_pos_dismo","next_pos-dismo","speaker","previous_speaker","next_speaker","genre","formality","nb_of_speakers","situation_type","interaction","preparation","media","professionalism","naturality","year_of_recording","speaker_gender","speaker_nationality","pos_dismo_large"
"324","intrad_1_L1.TextGrid","a",67.3571,67.4502,0.0930999999999926,"_","l","182.41353453521904","175.5026892557219","185.79723304062728","3.172435248404837",691.426602849937,"375.1300712544161",884.969164348536,204.285769167838,1678.87731252316,1585.45991743705,1760.33658784232,50.1137686664026,"8.811980879286804",1.85465456174526,18.5673272414901,"5.642259757337815","a","_","lOR","alors","_","pourquoi","ADV","_","ADV:int","L1","gap","gap","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"325","intrad_1_L1.TextGrid","a",224.2757,224.3461,0.0704000000000065,"i","l","225.6045487661162","217.2174876941436","239.16241096037172","5.17892341086962",530.195851949726,"454.42246201010533",583.520245111714,41.3029924579054,1795.5264268713,1667.96041142522,1898.73054310227,57.1502111743293,"13.344539623583907",7.0189961811129,17.8594956052526,"3.7476496348253834","a","pi","lO","alors","puis","il","ADV","CON:coo","PRO:per:sjt","L1","gap","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"326","intrad_1_L1.TextGrid","k",232.6578,232.7514,0.0935999999999808,"a~","a","248.95712661591025","246.9266332310027","254.5384572615676","1.9255107771165711",783.531866111084,"327.1278625539794",1149.47586807603,220.780178596305,2004.89532694645,1042.48509857268,2313.58791115541,276.801746104198,"--undefined--",-226.712510852515,-200,"-0","ka","ta~","Ri","car","ans","ils","CON:coo","NOM:com","PRO:per:sjt","L1","gap","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","CC"
"327","intrad_1_L1.TextGrid","a",232.7514,232.8115,0.0601000000000056,"k","R","181.99366828480214","170.76334158239348","200.71224380342701","8.90229748300534",521.612361504351,"459.453469986818",599.641388911841,44.2167621315166,1685.85988855713,767.025677266677,1926.15873307636,337.386435052902,"7.5924187741327",0.854953822366377,12.1460067661265,"4.411327709927817","ka","ta~","Ri","car","ans","ils","CON:coo","NOM:com","PRO:per:sjt","L1","gap","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","CC"
"328","intrad_1_L1.TextGrid","a",249.4268,249.4916,0.0648000000000195,"d","j","231.59995137936681","214.60987171137873","249.6411379007312","11.51932093683844",475.729800169481,"427.4288570248208",510.158137815386,30.3703558922257,1766.42141226412,1440.63142365974,1966.06448222447,139.741406788191,"15.629253028646179",10.9797376388985,19.7183738590075,"3.3560138023146435","da","sa~","j9R","ailleurs","d'","parce que","ADV","PRP","CON:sub","L1","L2+L1","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"329","intrad_1_L1.TextGrid","a",249.681,249.7603,0.0792999999999893,"p","s","191.57252795788742","179.0995428947138","205.38901867641695","7.754381044404864",489.481439557565,"316.7783404544507",584.389736100276,71.7845011852856,1507.61238950325,1335.09722757909,1778.46096163552,125.758541621699,"11.703131740860728",0.541949528264049,16.9566225642504,"5.104359738906757","pas","j9R","k@","parce que","ailleurs","comme","CON:sub","ADV","CON:sub","L1","L2+L1","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"330","intrad_1_L1.TextGrid","k",249.8024,249.86,0.0576000000000079,"s","@","--undefined--","--undefined--","--undefined--","--undefined--",1088.41846201103,"217.71410375959042",1378.06837246429,367.552644392215,2032.6758460674,1665.58966335903,2449.62889737876,265.975266694076,"--undefined--",-200,-200,"-0","k@","pas","kO","parce que","ailleurs","comme","CON:sub","ADV","CON:sub","L1","L2+L1","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"331","intrad_1_L1.TextGrid","k",249.9238,250,0.0762,"@","O","171.18606878122526","133.3326267951911","228.81375181232923","29.604928938465072",752.212597120207,"103.8091702471703",1713.7634982024,475.166484438698,1702.79135997727,1350.08664474417,2643.94609656311,368.123933922956,"1.537134273685663",-225.132858743987,27.0117077931642,"0.4128372730300426","kO","k@","mo~","comme","parce que","on","CON:sub","CON:sub","PRO:per:sjt","L1","L2+L1","L2+L1","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"332","intrad_1_L1.TextGrid","a",265.4573,265.5339,0.0766000000000417,"_","l","230.56444978902115","215.62448310814352","245.20995122044542","10.19027661261794",764.767701622893,"515.0166252191351",855.351423613761,106.99354674743,1646.88485315306,1528.07239982457,1711.62835443969,66.6709503951238,"7.780034005695023",-0.264264099715431,26.6296054951744,"4.546200494320178","a","_","lO","alors","_","il y a","ADV","_","PRO:per:sjt","L1","gap","gap","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"333","intrad_1_L2.TextGrid","a",65.0498,65.0787,0.028899999999993,"p","s","155.19100037705266","152.3283316316754","158.66033368422922","2.5311971171800813",730.033724209331,"580.8200925717305",1225.22185901243,206.201246404387,1313.86183529389,1118.15696185734,1679.65861588808,234.295499634121,"2.0377699747867783",-3.17588091087644,28.9353462403205,"4.8072007513638475","pas","ke","ko~","parce que","compliquée","on","CON:sub","ADJ","PRO:per:sjt","L2","gap","gap","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"334","intrad_1_L2.TextGrid","k",65.1283,65.1984,0.0701000000000107,"s","o~","165.47705931731176","163.42737529131023","167.08421485909088","1.2094515182647436",918.600623746993,"107.09796875036567",1404.39183030769,426.667668114777,1779.42256213323,1124.76233801633,2403.60300472722,459.708828741268,"0.2657295153999386",-224.82144037385,1.24089446800905,"1.3790915015307272","ko~","pas","ne","parce que","compliquée","on","CON:sub","ADJ","PRO:per:sjt","L2","gap","gap","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"335","intrad_1_L2.TextGrid","a",123.562,123.6332,0.0712000000000046,"*","l","192.62674573154058","188.33795589662893","199.3256746334366","3.538695256404886",823.64320517162,"447.2188036692305",1021.87978319836,156.491203936397,1666.38352981572,1568.1553619159,1694.292733627,33.6596848724115,"7.49056764457126",1.79360126712356,28.9988084905795,"4.7743771705416425","a","_","lOR","alors","_","euh","ADV","_","ITJ","L2","gap","L1+L2","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"336","intrad_1_L2.TextGrid","a",138.3977,138.4386,0.0409000000000219,"p","s","158.0077620777886","143.74141425397133","168.3681823586295","11.149569354420962",997.19173164193,"778.6943412017315",1155.04062760766,142.843527774372,1539.34986638782,1397.06995370011,1719.86228520331,125.650439561491,"4.471963970701925",1.30753638060411,7.08996900997623,"2.460836199144037","pas","sa","k@","parce que","ça","_","CON:sub","PRO:dem","_","L2","gap","L1+L2","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"337","intrad_1_L2.TextGrid","k",138.4999,138.5614,0.0614999999999952,"s","@","--undefined--","--undefined--","--undefined--","--undefined--",1049.22028662953,"286.8004010569024",1595.29068831687,434.784292828782,2061.980197896,1576.2407426828,2580.73277614395,318.576494458931,"-2.1192029683044984",-225.089336480799,-2.1192029683045,"--undefined--","k@","pas","_","parce que","ça","_","CON:sub","PRO:dem","_","L2","gap","L1+L2","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
"338","intrad_1_L2.TextGrid","a",161.6142,161.6476,0.0334000000000003,"*","l","--undefined--","--undefined--","--undefined--","--undefined--",813.197301665393,"788.6406824475691",833.358008368465,23.1178991633038,1446.92659519559,1422.46023802504,1477.52616719361,21.1245557999022,"0.4877139181439543",-2.53990868636626,28.0327128264134,"3.745572730002585","a","_","lO","alors","_","à","ADV","_","PRP","L2","L1+L2","gap","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","Adv"
"339","intrad_1_L2.TextGrid","a",204.4063,204.4432,0.0369000000000028,"p","R","165.21142462179264","150.83587179372293","173.98611942524127","8.359170085954698",813.446702163824,"678.3578118170809",918.270677061492,96.3392890565168,1412.43711181907,1287.10491718584,1514.19405144206,88.6624933973951,"-0.2806901910003667",-2.76961606027046,23.082402397279,"2.2873135647804475","paRs","wi","kil","parce","oui","qu'","CON:sub","ADV","PRO:per:sjt","L2","gap","L1+L2","radio_interview","formal",2,"dialogue","semi_interactive","non_prepared","media","professional","natural","--undefined--","F","BE","SC"
